name,rating,users_count,tags,link
Dima and Guards,1100,2,implementation,https://codeforces.com/problemset/problem/366/A
Petya and Staircases,1100,3,"implementation, sortings",https://codeforces.com/problemset/problem/362/B
Vasya and Public Transport,1100,1,"greedy, implementation",https://codeforces.com/problemset/problem/355/B
Vasya and Digital Root,1100,3,"constructive algorithms, implementation",https://codeforces.com/problemset/problem/355/A
Cinema Line,1100,3,"greedy, implementation",https://codeforces.com/problemset/problem/349/A
Fixed Points,1100,4,"brute force, implementation, math",https://codeforces.com/problemset/problem/347/B
Whose sentence is it?,1100,3,"implementation, strings",https://codeforces.com/problemset/problem/312/A
Yaroslav and Permutations,1100,1,"greedy, math",https://codeforces.com/problemset/problem/296/A
Polo the Penguin and Segments ,1100,3,"brute force, implementation",https://codeforces.com/problemset/problem/289/A
IQ Test,1100,4,"brute force, implementation",https://codeforces.com/problemset/problem/287/A
Slightly Decreasing Permutations,1100,3,"greedy, implementation",https://codeforces.com/problemset/problem/285/A
Little Pigs and Wolves,1100,3,"greedy, implementation",https://codeforces.com/problemset/problem/116/B
Little Elephant and Magic Square,1100,3,"brute force, implementation",https://codeforces.com/problemset/problem/259/B
Fancy Fence,1100,9,"geometry, implementation, math",https://codeforces.com/problemset/problem/270/A
Little Elephant and Bits,1100,11,"greedy, math",https://codeforces.com/problemset/problem/258/A
Boys and Girls,1100,2,greedy,https://codeforces.com/problemset/problem/253/A
Parallelepiped,1100,4,"brute force, geometry, math",https://codeforces.com/problemset/problem/224/A
Unlucky Ticket,1100,4,"greedy, sortings",https://codeforces.com/problemset/problem/160/B
Big Segment,1100,4,"implementation, sortings",https://codeforces.com/problemset/problem/242/B
Heads or Tails,1100,3,"brute force, implementation",https://codeforces.com/problemset/problem/242/A
Vasya and the Bus,1100,6,"greedy, math",https://codeforces.com/problemset/problem/190/A
Walking in the Rain,1100,1,"brute force, implementation",https://codeforces.com/problemset/problem/192/B
Educational Game,1100,6,greedy,https://codeforces.com/problemset/problem/178/A3
Problem About Equation,1100,3,math,https://codeforces.com/problemset/problem/174/A
Replacing Digits,1100,4,greedy,https://codeforces.com/problemset/problem/169/B
Rank List,1100,7,"binary search, implementation, sortings",https://codeforces.com/problemset/problem/166/A
Pentagonal numbers,1100,6,"*special, implementation",https://codeforces.com/problemset/problem/162/A
Combination,1100,2,"greedy, sortings",https://codeforces.com/problemset/problem/155/B
Ternary Logic,1100,3,"implementation, math",https://codeforces.com/problemset/problem/136/B
Vasya and Cornfield,1100,5,geometry,https://codeforces.com/problemset/problem/1058/B
The Great Julya Calendar,1100,1,,https://codeforces.com/problemset/problem/324/C1
Asterisks,1100,6,"*special, implementation",https://codeforces.com/problemset/problem/188/D
Hexagonal Numbers,1100,3,*special,https://codeforces.com/problemset/problem/188/A
Fun with Even Subarrays,1100,4,"dp, greedy",https://codeforces.com/problemset/problem/1631/B
XOR Specia-LIS-t,1100,7,,https://codeforces.com/problemset/problem/1604/B
Ksenia and Pan Scales,1100,2,"greedy, implementation",https://codeforces.com/problemset/problem/382/A
TMT Document,1100,5,greedy,https://codeforces.com/problemset/problem/1509/B
Nezzar and Lucky Number,1100,7,"brute force, dp, greedy, math",https://codeforces.com/problemset/problem/1478/B
Strange List,1100,6,"brute force, greedy, implementation, math",https://codeforces.com/problemset/problem/1471/B
Repainting Street,1100,2,"brute force, greedy",https://codeforces.com/problemset/problem/1457/B
A New Technique,1100,2,"constructive algorithms, implementation",https://codeforces.com/problemset/problem/1435/B
Putting Bricks in the Wall,1100,16,"constructive algorithms, implementation",https://codeforces.com/problemset/problem/1421/B
Sequential Nim,1100,17,"dp, games",https://codeforces.com/problemset/problem/1382/B
Math Problem,1100,6,"greedy, math",https://codeforces.com/problemset/problem/1262/A
Squares and Segments,1100,5,"binary search, constructive algorithms, math",https://codeforces.com/problemset/problem/1099/B
Div Times Mod,1100,5,,https://codeforces.com/problemset/problem/1087/B
Vasya and Cornfield,1100,4,geometry,https://codeforces.com/problemset/problem/1030/B
Benches,1100,9,"binary search, implementation",https://codeforces.com/problemset/problem/1042/A
Non-Coprime Partition,1100,14,"constructive algorithms, math",https://codeforces.com/problemset/problem/1038/B
Songs Compression,1100,4,sortings,https://codeforces.com/problemset/problem/1015/C
A and B and Compilation Errors,1100,6,"data structures, implementation, sortings",https://codeforces.com/problemset/problem/519/B
Case of Fake Numbers,1100,7,"brute force, implementation",https://codeforces.com/problemset/problem/556/B
Initial Bet,1100,8,implementation,https://codeforces.com/problemset/problem/478/A
Laptops,1100,4,sortings,https://codeforces.com/problemset/problem/456/A
Kitahara Haruki's Gift,1100,7,"brute force, implementation",https://codeforces.com/problemset/problem/433/A
Airport,1100,5,implementation,https://codeforces.com/problemset/problem/218/B
Mountain Scenery,1100,2,"brute force, constructive algorithms, implementation",https://codeforces.com/problemset/problem/218/A
All are Same,1100,10,"math, number theory",https://codeforces.com/problemset/problem/1593/D1
Pair Programming,1100,14,"greedy, two pointers",https://codeforces.com/problemset/problem/1547/C
Dungeon,1100,15,"binary search, math",https://codeforces.com/problemset/problem/1463/A
A New Technique,1100,6,implementation,https://codeforces.com/problemset/problem/1413/B
Autocomplete,1100,1,implementation,https://codeforces.com/problemset/problem/53/A
Quadcopter Competition,1100,11,"greedy, math",https://codeforces.com/problemset/problem/883/M
Lala Land and Apple Trees,1100,2,"brute force, implementation, sortings",https://codeforces.com/problemset/problem/558/A
Lucky String,1100,3,"constructive algorithms, strings",https://codeforces.com/problemset/problem/110/B
Max and Mex,1100,5,math,https://codeforces.com/problemset/problem/1496/B
Regular Bracket Sequence,1100,10,"greedy, implementation",https://codeforces.com/problemset/problem/1132/A
Technogoblet of Fire,1100,4,"implementation, sortings",https://codeforces.com/problemset/problem/1121/A
Chess Placing,1100,21,implementation,https://codeforces.com/problemset/problem/985/A
Visiting a Friend,1100,4,"greedy, implementation",https://codeforces.com/problemset/problem/902/A
Mancala,1100,13,"brute force, implementation",https://codeforces.com/problemset/problem/975/B
AND oracle,1100,5,*special,https://codeforces.com/problemset/problem/1115/G1
Proper Nutrition,1100,7,"brute force, implementation, number theory",https://codeforces.com/problemset/problem/898/B
Godsend,1100,25,"games, math",https://codeforces.com/problemset/problem/841/B
Parade,1100,2,math,https://codeforces.com/problemset/problem/733/B
Carpeting the Room,1100,4,"*special, implementation",https://codeforces.com/problemset/problem/100/A
Coat of Anticubism,1100,1,"constructive algorithms, geometry",https://codeforces.com/problemset/problem/667/B
Pouring Rain,1100,2,"geometry, math",https://codeforces.com/problemset/problem/667/A
Mike and Fax,1100,3,"brute force, implementation, strings",https://codeforces.com/problemset/problem/548/A
Anton and Classes,1100,7,"greedy, sortings",https://codeforces.com/problemset/problem/785/B
Weird Subtraction Process,1100,10,"math, number theory",https://codeforces.com/problemset/problem/946/B
Nearest Minimums,1100,12,implementation,https://codeforces.com/problemset/problem/911/A
The Contest,1100,12,implementation,https://codeforces.com/problemset/problem/813/A
k-Factorization,1100,10,"implementation, math, number theory",https://codeforces.com/problemset/problem/797/A
New Bus Route,1100,9,"implementation, sortings",https://codeforces.com/problemset/problem/792/A
Vova and Train,1100,5,math,https://codeforces.com/problemset/problem/1066/A
Best Subsegment,1100,14,"implementation, math",https://codeforces.com/problemset/problem/1117/A
Divisors of Two Integers,1100,5,"brute force, greedy, math, number theory",https://codeforces.com/problemset/problem/1108/B
k-rounding,1100,2,"brute force, math, number theory",https://codeforces.com/problemset/problem/858/A
Minesweeper,1100,4,implementation,https://codeforces.com/problemset/problem/984/B
Sum of Cubes,1100,17,"binary search, brute force, brute force, math",https://codeforces.com/problemset/problem/1490/C
New Colony,1100,18,"brute force, greedy, implementation",https://codeforces.com/problemset/problem/1481/B
Testing Pants for Sadness,1100,3,"greedy, implementation, math",https://codeforces.com/problemset/problem/103/A
Weird Rounding,1100,11,"brute force, greedy",https://codeforces.com/problemset/problem/779/B
Intercepted Message,1100,7,"greedy, implementation",https://codeforces.com/problemset/problem/950/B
Correct Solution?,1100,3,"implementation, sortings",https://codeforces.com/problemset/problem/12/B
African Crossword,1100,1,"implementation, strings",https://codeforces.com/problemset/problem/90/B
Fox and Cross,1100,4,"greedy, implementation",https://codeforces.com/problemset/problem/389/B
Substrings Sort,1100,7,"sortings, strings",https://codeforces.com/problemset/problem/988/B
Phone numbers,1100,2,implementation,https://codeforces.com/problemset/problem/25/B
Fruits,1100,2,"greedy, implementation, sortings",https://codeforces.com/problemset/problem/12/C
Feed the cat,1100,11,"greedy, math",https://codeforces.com/problemset/problem/955/A
Perfect Number,1100,7,"binary search, brute force, dp, implementation, number theory",https://codeforces.com/problemset/problem/919/B
Alex and broken contest,1100,10,"implementation, strings",https://codeforces.com/problemset/problem/877/A
Playing with Paper,1100,5,"implementation, math",https://codeforces.com/problemset/problem/527/A
Difference of GCDs,1100,1,"constructive algorithms, math",https://codeforces.com/problemset/problem/1708/B
Divine Array,1100,3,"constructive algorithms, implementation",https://codeforces.com/problemset/problem/1602/B
Reachable Numbers,1100,7,implementation,https://codeforces.com/problemset/problem/1157/A
Partial Replacement,1100,9,"greedy, implementation",https://codeforces.com/problemset/problem/1506/B
Repainting Street,1100,3,"brute force, brute force, greedy",https://codeforces.com/problemset/problem/1415/B
Comparing Strings,1100,1,"implementation, strings",https://codeforces.com/problemset/problem/186/A
Matchmaker,1100,1,"*special, greedy, sortings",https://codeforces.com/problemset/problem/159/B
Urbanization,1100,1,"greedy, number theory, sortings",https://codeforces.com/problemset/problem/735/B
Coupons and Discounts,1100,4,"constructive algorithms, greedy",https://codeforces.com/problemset/problem/731/B
Orchestra,1100,2,"brute force, implementation",https://codeforces.com/problemset/problem/635/A
Counterexample ,1100,3,"brute force, implementation, math, number theory",https://codeforces.com/problemset/problem/483/A
Nauuo and Chess,1100,8,"constructive algorithms, greedy",https://codeforces.com/problemset/problem/1173/B
Set of Strings,1100,1,"implementation, strings",https://codeforces.com/problemset/problem/544/A
Nuts,1100,2,"greedy, math",https://codeforces.com/problemset/problem/402/A
Little Elephant and Bits,1100,1,"greedy, strings",https://codeforces.com/problemset/problem/259/C
Another String Minimization Problem,800,15,"constructive algorithms, greedy, strings",https://codeforces.com/problemset/problem/1706/A
Mark the Photographer,800,10,"greedy, sortings",https://codeforces.com/problemset/problem/1705/A
Polycarp Writes a String from Memory,800,9,greedy,https://codeforces.com/problemset/problem/1702/B
Round Down the Price,800,9,constructive algorithms,https://codeforces.com/problemset/problem/1702/A
Permutation,800,19,greedy,https://codeforces.com/problemset/problem/1701/B
Grass Field,800,18,implementation,https://codeforces.com/problemset/problem/1701/A
NIT orz!,800,61,"bitmasks, greedy",https://codeforces.com/problemset/problem/1696/A
